                                   Produced by tracking algorithm WTRACK revision 167, developed by Freie Universitaet Berlin-Institute of Meteorology
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX       SSIn       SSIs         SSIu      SSIan
Event: 202300016 Start:   2023100300 Length:  4 Area:      72.192 SSIscaled:      0.15421 SSIarea:      0.19456
  2023112400   572    25   32.259  261.28   34.41   434.96   24.65    1.35   22.14   26.94  261.00   35.33    0.00969     154.84      394306.4    0.01222
  2023112406   572   104  125.241  263.90   38.63   940.40   28.38    3.54   21.94   36.54  264.38   38.69    1.17494   21909.84     2425950.0    1.48244
  2023112412   572   107  125.617  269.73   41.16  1173.70   29.51    4.02   22.12   37.99  270.00   40.93    2.07458   38849.19     2759710.0    2.61753
  2023112418   572   108  120.176  275.69   44.03   969.91   29.67    3.42   23.33   36.86  276.75   43.18    1.53417   29129.18     2642051.2    1.93568
  2023112500   572   120  129.775  281.56   47.76  1214.31   28.92    2.00   24.22   32.44  282.38   48.78    0.69159   12868.29     2574260.5    0.87259
  2023112506   572    80   79.749  287.60   51.28  1060.26   27.11    1.28   24.66   29.32  288.00   51.03    0.06045    1184.06     1293041.1    0.07627
  2023112512   572    18   16.469  296.32   54.09   239.65   28.43    1.35   26.53   30.93  295.88   54.39    0.00517     130.74      308279.8    0.00652
Event: 202300574 Start:   2023112406 Length: 10 Area:     295.041 SSIscaled:      1.39130 SSIarea:      1.75541
  2023112406   574    27   25.229   50.82   53.09   443.24   24.52    1.37   21.93   27.15   50.62   53.27    0.02741     390.25      303540.2    0.03459
  2023112412   574    44   39.923   57.57   55.00   501.64   26.24    2.51   22.19   30.63   57.38   55.51    0.12030    2047.78      599378.9    0.15179
  2023112418   574    54   47.126   64.02   56.38   545.77   24.83    1.06   22.57   26.90   59.62   56.64    0.03347     487.68      586392.3    0.04222
  2023112500   574    95   82.232   70.64   56.64   830.41   25.28    1.41   21.96   27.85   60.75   55.51    0.17845    2520.33     1084320.8    0.22515
  2023112506   574   106   92.405   73.94   55.62   930.05   25.11    1.39   21.47   27.69   72.00   55.51    0.22061    3010.55     1193717.2    0.27834
  2023112512   574   137  121.841   82.57   54.95   911.40   24.88    3.02   12.54   29.74   88.88   55.51    0.26632    3784.65     1580491.4    0.33602
  2023112518   574   121  107.484   92.87   54.58   981.51   24.74    4.04   11.76   31.73   91.12   54.39    0.36686    5452.20     1417251.8    0.46287
  2023112600   574    96   84.952   98.09   55.88   794.34   23.47    3.70   13.63   28.62  100.12   55.51    0.11937    1712.57      951461.4    0.15062
  2023112606   574    71   62.062  100.03   55.94   577.34   22.04    4.11   10.27   26.95   97.88   56.64    0.04229     496.64      588603.7    0.05336
  2023112612   574    49   43.203  103.33   55.76   603.67   21.85    2.66   13.95   25.68  102.38   55.51    0.01621     209.15      379944.9    0.02045
Event: 202300575 Start:   2023112412 Length:  7 Area:     175.228 SSIscaled:      0.76573 SSIarea:      0.96613
  2023112412   575    70   60.202  132.40   57.67   925.16   23.07    2.39   18.91   29.67  135.00   56.64    0.15617    1861.98      617835.8    0.19704
  2023112418   575   118  109.265  130.41   56.50  1365.79   23.62    1.98   18.59   27.75  133.88   56.64    0.28613    3079.26     1189427.2    0.36101
  2023112500   575   126  121.079  127.27   52.64  1136.65   23.59    1.80   18.36   26.90  131.62   47.66    0.20114    2275.50     1307799.8    0.25378
  2023112506   575    67   69.264  131.84   47.18   938.52   24.11    2.04   19.98   27.88  138.38   46.54    0.04587     687.88      802096.8    0.05787
  2023112512   575    41   45.260  131.93   45.45   542.81   25.91    1.35   22.68   28.49  131.62   45.42    0.04954     799.17      641943.4    0.06250
  2023112518   575    31   34.721  131.04   44.18   426.25   25.73    1.53   22.86   28.57  129.38   43.18    0.02504     432.58      483507.3    0.03159
  2023112600   575    16   18.465  131.01   42.10   343.72   25.23    0.59   23.69   25.89  129.38   42.06    0.00185      31.70      240169.6    0.00233
Event: 202300577 Start:   2023112506 Length: 10 Area:     256.204 SSIscaled:     18.65120 SSIarea:     23.53254
  2023112506   577    31   39.860  243.40   33.76   486.50   21.71    3.54   14.77   26.67  243.00   34.21    0.45069    3751.16      355971.4    0.56865
  2023112512   577    39   50.731  245.44   32.96   665.93   21.25    3.61   11.76   28.93  247.50   33.08    0.70703    5275.03      427191.9    0.89208
  2023112518   577    44   58.486  245.05   31.88   770.54   20.46    3.59   11.12   25.80  244.12   31.96    0.80644    5368.30      440730.2    1.01749
  2023112600   577    31   41.415  247.69   31.28   554.86   19.05    2.79   11.40   24.74  248.62   30.84    0.13176     932.53      245968.3    0.16624
  2023112606   577    76  103.260  248.17   30.77  1722.11   18.13    3.29   10.63   30.31  248.62   31.96    0.64296    4720.60      550292.2    0.81124
  2023112612   577    78  105.137  248.65   31.58  1894.38   18.25    4.02   10.95   33.03  248.62   31.96    1.03742    7628.29      596612.7    1.30893
  2023112618   577    38   50.491  249.19   31.69   870.68   17.34    4.69   10.59   30.56  248.62   31.96    0.41971    2942.14      261860.2    0.52955
  2023112700   577    20   26.980  249.36   31.07   805.81   18.37    4.22   10.98   27.65  248.62   31.96    0.17834    1283.57      156905.1    0.22501
  2023112706   577    25   33.757  249.97   31.62  1371.32   17.97    4.80   10.54   28.59  249.75   31.96    0.44089    2784.85      193886.4    0.55628
  2023112712   577    69   98.020  246.45   24.82  1027.88   21.73    3.73   15.03   29.14  247.50   25.23   13.83596   52577.42      885823.6   17.45708
Event: 202300580 Start:   2023112512 Length:  5 Area:     180.779 SSIscaled:      0.71191 SSIarea:      0.89823
  2023112512   580    17   17.308  329.94   49.19   320.28   34.77    2.09   31.50   38.24  330.75   49.91    0.04617    1688.57      595000.0    0.05825
  2023112518   580    36   36.318  339.19   50.25   605.71   35.92    3.50   30.74   43.58  339.75   51.03    0.34766   12061.62     1401087.9    0.43865
  2023112600   580    70   68.619  346.41   50.01   897.89   32.66    2.20   28.78   36.91  347.62   49.91    0.16284    5091.47     1958991.6    0.20545
  2023112606   580    93   90.429  347.98   54.12  1069.05   31.13    2.50   27.85   39.00  348.75   54.39    0.13208    4250.43     2250699.8    0.16665
  2023112612   580    20   18.631  349.43   53.49   353.34   32.15    1.82   28.90   35.44  351.00   53.27    0.02316     738.19      505464.9    0.02922
Event: 202300582 Start:   2023112518 Length:  4 Area:      35.055 SSIscaled:      0.86196 SSIarea:      1.08752
  2023112518   582    28   19.797  292.75   63.01   397.76   25.51    1.71   22.27   28.62  291.38   63.36    0.03762     579.10      269418.8    0.04746
  2023112600   582    43   29.656  290.93   63.68   502.46   27.55    3.51   22.20   34.48  291.38   63.36    0.42441    6615.80      526247.0    0.53547
  2023112606   582    33   22.363  290.62   63.88   429.44   27.69    3.44   22.02   32.92  290.25   63.36    0.29702    4670.22      401880.1    0.37474
  2023112612   582    28   18.728  290.97   64.46   288.68   26.44    2.56   22.57   31.43  291.38   64.49    0.10292    1617.47      287839.8    0.12985
Event: 202300583 Start:   2023112518 Length:  9 Area:     219.588 SSIscaled:     12.23944 SSIarea:     15.44264
  2023112518   583    44   44.511  245.58   48.49   616.00   17.29    4.97    9.49   27.85  238.50   48.78    0.13173     595.57      233383.7    0.16620
  2023112600   583    48   49.889  246.93   47.72   740.03   20.28    5.34   10.69   28.77  250.88   48.78    0.15892     882.33      406277.3    0.20051
  2023112606   583    75   79.219  247.07   47.47  1295.69   20.48    5.37    9.08   29.94  253.12   47.66    0.26878    1653.58      661602.5    0.33912
  2023112612   583    95  100.036  246.82   47.86  1441.44   21.17    5.41    9.78   29.25  252.00   47.66    0.49191    2742.19      912222.9    0.62065
  2023112618   583   103  105.967  244.50   49.50  1333.89   21.93    5.71   10.18   33.28  250.88   48.78    1.99970    9513.05     1087078.0    2.52304
  2023112700   583   117  119.792  246.52   49.48  1253.79   24.03    6.82    9.73   37.37  253.12   48.78    2.86616   23958.63     1673085.0    3.61626
  2023112706   583   127  132.562  251.91   48.04  1174.40   25.88    8.07   11.10   39.62  255.38   48.78    4.03751   54261.99     2393529.2    5.09418
  2023112712   583   112  120.253  255.77   46.32  1291.55   26.07    7.18    9.40   36.35  257.62   46.54    2.05377   31655.02     2093312.4    2.59127
  2023112718   583    88   99.184  257.16   44.49  1291.50   24.66    4.12   12.10   30.23  258.75   44.30    0.23097    2390.92     1295202.1    0.29141
Event: 202300586 Start:   2023112600 Length:  5 Area:      62.030 SSIscaled:      0.01276 SSIarea:      0.01609
  2023112600   586    57   20.595   82.70   76.30   650.90   22.65    0.77   21.38   23.84   83.25   76.82    0.00259      33.92      194183.3    0.00326
  2023112606   586    80   30.789   80.15   75.42   975.24   22.52    0.84   20.62   23.91   79.88   75.70    0.00337      44.18      285753.8    0.00425
  2023112612   586    65   26.750   78.71   74.39   935.23   22.82    0.77   21.13   24.10   78.75   74.58    0.00340      45.30      258084.5    0.00429
  2023112618   586    41   18.441   78.00   73.35   458.04   23.13    0.60   21.94   24.15   78.75   73.46    0.00193      26.59      185058.8    0.00244
  2023112700   586    37   18.090   75.03   71.82   402.65   23.29    0.61   22.29   24.30   73.12   71.21    0.00147      21.09      185330.0    0.00185
Event: 202300588 Start:   2023112606 Length:  8 Area:     311.544 SSIscaled:      2.89679 SSIarea:      3.65491
  2023112606   588    34   41.355  286.88   39.17   655.64   28.15    1.91   23.77   31.51  288.00   39.81    0.07331    1517.76      755961.1    0.09249
  2023112612   588    46   53.542  294.34   42.66   940.10   32.41    3.61   25.70   39.01  295.88   44.30    0.48287   12669.52     1529430.5    0.60924
  2023112618   588    72   79.424  302.18   46.56  1336.26   34.77    4.14   27.17   44.45  304.88   47.66    1.03006   31642.40     2817502.0    1.29964
  2023112700   588    81   85.196  308.76   49.16  1080.09   33.65    2.74   28.14   40.41  311.62   49.91    0.31790   10467.09     2679157.2    0.40110
  2023112706   588    95   93.818  310.33   51.83  1044.12   34.01    2.93   29.85   40.87  309.38   52.15    0.63934   19457.11     3053021.8    0.80666
  2023112712   588    90   83.991  315.41   54.13   725.70   33.16    1.96   28.33   36.44  316.12   54.39    0.21676    6747.67     2502298.5    0.27349
  2023112718   588    91   79.925  320.82   56.48   735.60   32.15    2.06   27.07   36.07  319.50   57.76    0.12668    3903.78     2173653.8    0.15983
  2023112800   588    49   41.689  322.38   58.11   794.03   30.74    1.16   28.36   33.44  328.50   55.51    0.00987     295.23      983990.8    0.01245
Event: 202300593 Start:   2023112612 Length:  4 Area:      98.691 SSIscaled:      0.28225 SSIarea:      0.35612
  2023112612   593    23   22.230   69.04   52.12   453.80   23.79    0.99   22.00   25.67   69.75   52.15    0.00430      64.52      243235.7    0.00542
  2023112618   593    44   43.042   74.59   51.52   834.28   24.12    1.74   20.78   27.29   75.38   51.03    0.05122     717.72      496319.0    0.06463
  2023112700   593    73   72.452   77.57   50.74  1066.28   24.24    2.68   13.95   28.39   74.25   49.91    0.19121    2518.61      863917.2    0.24125
  2023112706   593    41   41.274   78.82   49.39   768.87   22.91    2.21   14.57   26.10   85.50   52.15    0.03552     426.42      411856.8    0.04481
Event: 202300594 Start:   2023112612 Length:  4 Area:      49.874 SSIscaled:      0.03890 SSIarea:      0.04908
  2023112612   594    19   20.844  357.92   44.65   497.34   28.68    1.17   26.29   30.63  355.50   44.30    0.00253      65.35      399749.0    0.00320
  2023112618   594    28   31.943  359.16   41.87   550.95   27.99    1.49   23.82   29.98  356.62   44.30    0.01338     285.39      571025.9    0.01688
  2023112700   594    15   17.411  359.13   41.73   338.22   26.73    1.37   24.12   28.76  355.50   43.18    0.00137      29.61      271095.3    0.00173
  2023112706   594    17   19.972  359.29   41.27   417.19   27.23    2.18   23.58   30.94    0.00   42.06    0.02162     455.55      332480.6    0.02728
Event: 202300595 Start:   2023112612 Length:  6 Area:     443.467 SSIscaled:     21.97822 SSIarea:     27.73026
  2023112612   595   121  158.819  207.51   32.37  1383.50   33.31    8.94   16.60   50.39  207.00   36.45    8.59272  200738.25     5785676.5   10.84157
  2023112618   595   112  144.031  209.43   34.61  1607.09   33.56    9.04   16.86   50.05  208.12   39.81    6.26917  166375.48     5359977.0    7.90991
  2023112700   595   126  154.967  211.00   36.81  1826.46   33.28    8.33   17.77   50.05  210.38   40.93    4.56702  131289.55     5484483.0    5.76228
  2023112706   595   115  132.591  212.56   39.12  1795.02   33.61    5.84   18.50   45.15  212.62   40.93    1.68485   51052.91     4429890.0    2.12579
  2023112712   595   113  123.512  214.15   40.85  1891.32   32.89    4.40   19.43   41.54  214.88   39.81    0.75462   23757.39     3743089.8    0.95212
  2023112718   595    66   73.644  216.59   41.77  1037.09   31.87    2.34   27.16   36.29  216.00   43.18    0.10983    3476.08     1958987.4    0.13858
Event: 202300602 Start:   2023112706 Length:  5 Area:      49.498 SSIscaled:      0.19463 SSIarea:      0.24556
  2023112706   602    19   16.348  287.92   56.81   279.90   25.99    0.75   24.63   27.29  288.00   55.51    0.00195      37.87      232602.3    0.00247
  2023112712   602    31   26.155  290.26   57.40   311.05   26.82    1.13   24.68   28.36  290.25   57.76    0.01740     328.55      410480.9    0.02195
  2023112718   602    42   35.334  292.43   58.18   455.36   27.75    1.28   25.06   29.99  294.75   57.76    0.05685    1053.03      614514.4    0.07173
  2023112800   602    41   33.805  293.48   58.32   468.27   27.91    2.09   23.49   30.97  294.75   58.88    0.09813    1833.83      604410.8    0.12381
  2023112806   602    29   23.950  293.28   58.38   369.95   26.60    1.44   23.54   28.70  294.75   58.88    0.02030     372.18      367943.0    0.02561
Event: 202300604 Start:   2023112712 Length:  4 Area:      80.434 SSIscaled:      0.59716 SSIarea:      0.75344
  2023112712   604    21   18.870  176.11   55.41   301.65   29.95    0.81   27.89   31.21  176.62   55.51    0.00164      48.23      411021.8    0.00207
  2023112718   604    50   42.468  171.90   56.65   447.63   30.85    2.62   26.05   35.45  173.25   55.51    0.15003    3817.21     1030703.9    0.18930
  2023112800   604    59   48.462  166.66   58.08   448.20   30.89    2.61   25.26   34.91  167.62   57.76    0.36688    8076.72     1179910.9    0.46289
  2023112806   604    45   36.686  162.46   58.62   422.81   28.94    1.88   24.64   31.66  160.88   57.76    0.07860    1682.58      728158.7    0.09917
Event: 202300607 Start:   2023112718 Length: 11 Area:     371.761 SSIscaled:      1.52923 SSIarea:      1.92943
  2023112718   607    50   44.071  205.11   56.21   815.99   31.27    1.86   27.16   34.74  204.75   56.64    0.07066    1966.55     1101331.0    0.08915
  2023112800   607   110   99.612  212.17   57.70  1810.34   30.77    1.58   26.93   34.21  204.75   58.88    0.17261    4250.16     2364727.8    0.21778
  2023112806   607   129  110.485  215.17   58.73  1496.71   30.65    2.17   26.72   37.36  214.88   60.00    0.32775    8141.70     2612720.2    0.41353
  2023112812   607   124  107.327  219.99   57.08  1078.47   29.94    3.77   16.46   35.68  220.50   55.51    0.38981    9420.34     2433866.5    0.49182
  2023112818   607    78   62.042  223.48   59.87   769.95   24.39    5.09   14.82   33.41  222.75   58.88    0.06229    1061.94      821709.9    0.07859
  2023112900   607    75   55.172  236.50   61.99   844.86   23.02    4.65   15.35   32.39  237.38   62.24    0.11035    1964.73      611573.3    0.13922
  2023112906   607   116   84.775  235.50   62.84   935.68   24.83    4.14   15.41   33.56  237.38   62.24    0.33226    5642.89     1137230.0    0.41921
  2023112912   607    39   25.011  233.37   66.09   432.82   25.74    2.18   21.26   29.53  234.00   65.61    0.05396     852.26      352519.7    0.06808
  2023112918   607    25   15.937  232.96   65.86   320.20   25.24    1.45   22.52   28.24  232.88   65.61    0.00811     138.81      209220.6    0.01023
  2023113000   607    31   20.192  228.23   65.44   635.82   24.38    1.21   20.20   25.76  232.88   65.61    0.00057      10.05      238369.9    0.00072
  2023113006   607    39   25.676  229.92   65.11  1064.91   25.10    1.12   22.99   27.49  208.12   63.36    0.00087      16.02      330577.4    0.00110
Event: 202300618 Start:   2023112806 Length:  6 Area:     198.320 SSIscaled:      0.70502 SSIarea:      0.88953
  2023112806   618    15   18.083  184.03   39.43   366.67   34.71    2.07   32.08   37.90  184.50   39.81    0.02313     939.94      618017.1    0.02918
  2023112812   618    21   25.337  189.28   39.51   565.23   35.18    2.85   31.69   40.50  189.00   39.81    0.07612    3021.34      909923.8    0.09604
  2023112818   618    30   36.233  194.23   40.14   912.44   35.18    3.13   30.25   42.38  194.62   40.93    0.14317    5507.08     1306473.9    0.18064
  2023112900   618    41   47.380  198.93   42.97  1011.78   35.98    3.55   30.12   43.04  199.12   44.30    0.31868   11990.21     1836752.2    0.40209
  2023112906   618    39   44.659  202.24   41.44   946.54   34.24    2.26   30.41   38.59  202.50   43.18    0.11133    3966.56     1468725.8    0.14047
  2023112912   618    22   26.627  204.96   37.72   859.43   32.49    2.01   29.74   36.21  204.75   38.69    0.03259    1099.10      746943.1    0.04112
Event: 202300622 Start:   2023112812 Length:  5 Area:      76.000 SSIscaled:      0.54597 SSIarea:      0.68885
  2023112812   622    48   37.819  192.04   59.61   480.91   31.22    2.75   26.54   36.12  193.50   60.00    0.17251    4450.91      952624.1    0.21766
  2023112818   622    71   53.188  190.50   60.54   582.59   29.75    2.54   24.43   34.65  190.12   60.00    0.14140    3445.66     1157967.5    0.17841
  2023112900   622    75   54.877  189.99   62.16   546.91   29.33    2.20   24.58   33.15  190.12   61.12    0.15198    3363.33     1138542.4    0.19175
  2023112906   622    65   47.728  189.86   62.14   540.50   28.83    1.89   24.75   32.03  189.00   61.12    0.07826    1730.22      936574.8    0.09874
  2023112912   622    27   19.823  190.62   62.72   505.23   27.09    0.70   25.37   28.06  190.12   62.24    0.00182      38.88      319216.6    0.00229
Event: 202300626 Start:   2023112818 Length:  7 Area:     168.789 SSIscaled:      1.00003 SSIarea:      1.26175
  2023112818   626    20   22.301  295.72   45.03   371.31   31.06    2.35   27.53   36.07  295.88   45.42    0.07180    1894.05      550104.0    0.09060
  2023112900   626    27   28.914  300.82   47.52   498.03   33.24    3.71   25.82   40.67  301.50   47.66    0.31853    8586.67      891393.9    0.40189
  2023112906   626    34   35.273  305.26   49.14   761.58   35.08    3.78   29.02   42.73  306.00   49.91    0.40319   12833.54     1275423.4    0.50871
  2023112912   626    41   40.133  309.38   51.30   773.65   33.15    2.60   27.97   36.81  310.50   52.15    0.15290    4680.78     1204092.6    0.19292
  2023112918   626    31   28.550  317.12   55.66   926.92   31.52    1.47   28.68   34.75  317.25   55.51    0.02650     802.31      727632.2    0.03343
  2023113000   626    26   21.942  324.13   57.77   472.43   31.11    1.57   29.12   34.45  324.00   57.76    0.01635     503.58      538462.4    0.02063
  2023113006   626    30   27.458  323.34   54.65   629.15   31.81    1.07   29.67   33.81  325.12   55.51    0.01075     353.08      717513.4    0.01357
Event: 202300634 Start:   2023112912 Length: 16 Area:     953.777 SSIscaled:     37.25502 SSIarea:     47.00522
  2023112912   634   116  157.483  140.25   30.95  1052.19   31.66    8.70   19.05   58.35  139.50   33.08   16.76588  316632.12     5029800.5   21.15378
  2023112918   634   124  163.391  144.62   34.43  1185.81   33.03    8.07   19.70   57.39  145.12   36.45    9.34266  232170.38     5658459.0   11.78778
  2023113000   634    95  123.516  148.87   35.91  1051.71   34.22    6.02   24.67   48.98  151.88   37.57    2.64375   79409.20     4376972.5    3.33566
  2023113006   634    97  123.971  152.45   36.66   909.65   34.89    4.81   25.75   43.35  153.00   36.45    1.35108   45458.71     4500004.0    1.70468
  2023113012   634    92  115.858  156.50   37.07   820.24   34.89    3.61   27.95   41.24  156.38   36.45    0.60214   21989.86     4108433.8    0.75973
  2023113018   634   101  126.333  161.20   37.08   866.01   36.48    3.53   29.08   42.89  163.12   36.45    0.82256   32052.99     5098477.0    1.03783
  2023120100   634   109  136.483  165.95   37.23   879.90   36.90    3.66   28.85   43.13  166.50   36.45    0.88607   35940.19     5710645.5    1.11797
  2023120106   634   128  161.056  171.17   37.31  1347.11   36.23    3.51   28.87   42.54  176.62   38.69    0.71832   29619.23     6369060.5    0.90632
  2023120112   634   139  175.405  181.06   36.71  1297.78   35.59    2.83   28.56   41.09  183.38   38.69    0.51623   20525.45     6517046.0    0.65134
  2023120118   634   161  203.292  190.79   36.49  1782.26   35.23    2.68   28.65   42.66  195.75   36.45    0.68676   25522.69     7311259.5    0.86649
  2023120200   634   176  220.477  200.02   37.93  2100.33   34.93    2.98   28.86   45.49  202.50   38.69    1.13925   40037.26     7767984.5    1.43741
  2023120206   634   157  192.998  207.46   40.74  2278.05   34.04    2.79   29.35   43.16  209.25   42.06    0.72191   25179.23     6286660.5    0.91084
  2023120212   634    67   77.813  214.39   43.80  1223.99   33.02    2.39   29.45   39.62  214.88   45.42    0.17056    5797.22     2302816.2    0.21520
  2023120218   634    29   29.836  218.43   50.20   907.61   31.53    1.34   29.35   33.67  219.38   48.78    0.02194     676.54      760285.2    0.02769
  2023120300   634    36   32.074  219.55   55.63   586.09   30.67    2.22   26.65   34.22  219.38   55.51    0.08717    2199.86      760124.8    0.10998
  2023120306   634    45   37.597  220.73   58.29   762.64   32.32    5.00   21.26   42.64  219.38   58.88    0.77873   18611.72     1101202.9    0.98252
Event: 202300635 Start:   2023112918 Length:  5 Area:     129.217 SSIscaled:      1.38901 SSIarea:      1.75253
  2023112918   635    30   29.940  352.03   50.86   393.79   30.02    1.10   27.96   32.47  353.25   52.15    0.00583     172.70      657999.2    0.00735
  2023113000   635    71   72.663  355.81   50.47   904.87   30.78    2.67   25.84   37.34  355.50   51.03    0.19927    5497.16     1753906.8    0.25142
  2023113006   635   106  113.128  358.19   49.89  1261.81   29.72    4.02   23.34   40.81  357.75   51.03    0.52674   14242.61     2539064.5    0.66459
  2023113012   635    57   58.836  358.20   48.90   557.33   31.67    3.21   26.21   38.27  357.75   49.91    0.39913   10332.92     1559421.5    0.50359
  2023113018   635    44   46.746  358.24   47.10   491.26   30.91    2.75   26.02   36.87  358.88   47.66    0.25804    6204.83     1143737.0    0.32557
Event: 202300638 Start:   2023113000 Length: 14 Area:     958.763 SSIscaled:     28.35511 SSIarea:     35.77589
  2023113000   638    15   19.931  184.00   31.80   484.17   33.02    2.93   29.42   38.79  184.50   31.96    0.09525    2956.20      594105.5    0.12018
  2023113006   638    38   51.036  190.91   31.48   891.92   31.65    4.52   25.25   43.01  191.25   31.96    0.46356   13272.61     1392420.0    0.58488
  2023113012   638    61   81.312  197.82   33.29  1334.12   31.72    5.42   22.48   45.81  199.12   35.33    0.85504   25549.77     2288685.5    1.07882
  2023113018   638   141  188.538  203.51   35.70  1540.30   29.14    6.62   17.09   54.19  203.62   38.69    2.18957   65758.08     4403676.0    2.76262
  2023120100   638   160  205.179  208.20   34.33  1376.11   32.31    6.40   17.95   47.13  205.88   43.18    3.63789   97528.13     6258608.0    4.58998
  2023120106   638   167  198.794  213.52   39.69  1599.99   33.79    5.06   21.23   44.53  214.88   42.06    2.29313   71895.05     6622433.0    2.89327
  2023120112   638   174  191.084  216.37   45.67  1523.20   34.25    3.55   26.81   41.85  207.00   43.18    1.54747   48818.47     6413468.5    1.95246
  2023120118   638   212  206.628  215.02   53.94  1624.23   34.83    4.72   26.60   46.44  218.25   54.39    4.31265  121633.09     7459210.0    5.44131
  2023120200   638   228  205.005  216.01   57.44  1262.99   36.06    5.38   24.62   48.21  217.12   58.88    9.65039  239639.86     8302573.5   12.17594
  2023120206   638   248  202.878  214.68   58.36  1447.99   31.64    5.05   16.62   42.30  212.62   60.00    2.50037   61553.22     5584251.0    3.15473
  2023120212   638    92   76.061  212.87   58.54   841.46   31.48    3.05   21.44   37.38  213.75   60.00    0.50349   12247.81     1972020.2    0.63525
  2023120218   638   136   94.622  210.87   60.38  1034.70   27.60    2.78   23.61   33.63  210.38   60.00    0.09414    2259.92     1658469.0    0.11878
  2023120300   638   113   71.310  218.07   68.30  1091.27   26.67    2.20   20.86   30.50  208.12   63.36    0.06313    1036.35     1116015.6    0.07965
  2023120306   638    78   45.143  218.87   69.56   926.69   26.13    2.07   21.71   30.74  216.00   70.09    0.14903    2215.74      663921.7    0.18803
Event: 202300639 Start:   2023113006 Length: 31 Area:     811.097 SSIscaled:     28.99659 SSIarea:     36.58307
  2023113006   639    28   22.272   29.94   58.71   450.88   24.12    0.39   23.34   24.85   29.25   57.76    0.00057       9.25      252984.6    0.00072
  2023113012   639    61   51.158   29.26   56.88   647.14   24.74    1.03   22.54   26.91   29.25   57.76    0.01393     229.37      629862.4    0.01758
  2023113018   639    82   69.273   27.82   55.39   902.07   25.75    1.85   23.02   29.86   27.00   55.51    0.11528    1917.15      971669.4    0.14545
  2023120100   639   116   86.875   27.84   58.15  1205.73   26.37    2.14   23.06   31.35   28.12   56.64    0.27086    4508.73     1314358.8    0.34174
  2023120106   639   127   90.388   27.74   61.42   978.68   27.10    2.06   23.11   31.11   27.00   62.24    0.38751    6361.46     1480735.4    0.48892
  2023120112   639   159  104.900   28.95   63.97  1073.91   27.90    2.70   23.24   32.68   28.12   68.97    0.83161   13903.10     1894837.0    1.04924
  2023120118   639   169  103.623   31.59   65.13  1198.21   27.17    2.37   22.71   31.61   31.50   68.97    0.58782    9544.92     1719013.5    0.74165
  2023120200   639   209  118.687   34.71   66.22  1364.04   27.78    2.99   22.50   33.90   34.88   68.97    1.40153   21931.53     2129933.5    1.76828
  2023120206   639   197  109.563   37.18   65.14  1646.19   26.76    2.61   22.56   31.65   38.25   66.73    0.84015   12644.86     1746547.2    1.06001
  2023120212   639   230  118.212   40.00   65.13  1890.27   26.32    2.41   22.33   31.13   37.12   62.24    0.74672   10998.24     1787178.1    0.94213
  2023120218   639   185   96.936   42.37   64.68  1967.79   25.39    1.93   22.16   29.24   42.75   64.49    0.29197    4264.49     1306408.8    0.36837
  2023120300   639   314  220.104   33.86   63.40  1482.15   27.29    2.48   22.69   33.41   28.12   64.49    1.55853   24509.61     3710325.5    1.96638
  2023120306   639   266  184.741   40.70   61.76  1184.35   26.84    2.27   22.95   32.69   41.62   61.12    1.27519   19078.93     2952980.5    1.60891
  2023120312   639   417  231.308   43.69   61.05  2651.48   26.59    3.20   21.72   35.62   42.75   60.00    2.57238   38219.81     3676335.0    3.24557
  2023120318   639   397  195.222   50.80   64.81  2317.56   26.40    2.84   21.43   33.25   47.25   60.00    1.57882   23515.48     3007119.8    1.99197
  2023120400   639   410  184.528   56.81   69.22  2128.44   26.55    2.92   20.77   33.76   59.62   74.58    1.65641   24593.90     2897309.5    2.08982
  2023120406   639   395  126.809   64.46   76.34  1413.00   26.44    3.42   20.60   34.52   63.00   75.70    1.47655   21536.57     1992291.1    1.86281
  2023120412   639   411  121.248   69.11   77.72  1243.90   26.37    3.04   21.11   33.11   66.38   76.82    1.32629   18619.12     1870411.6    1.67319
  2023120418   639   421  123.042   73.14   77.01  1114.34   26.17    2.81   21.09   31.36   70.88   76.82    1.15329   15900.89     1846269.4    1.45496
  2023120500   639   392  123.227   75.66   76.33  1141.59   26.32    2.89   21.21   31.37   70.88   73.46    1.29597   17785.51     1882599.4    1.63499
  2023120506   639   382  126.104   77.32   75.50  1270.15   26.47    3.14   21.02   32.65   73.12   73.46    1.62090   22168.08     1973106.1    2.04494
  2023120512   639   428  134.623   81.65   76.18  1364.21   26.30    3.33   20.79   32.84   76.50   73.46    1.87010   25148.15     2078056.1    2.35931
  2023120518   639   430  135.136   87.90   76.96  1330.48   25.94    3.42   20.79   31.90   81.00   74.58    1.84913   24276.40     2008719.1    2.33283
  2023120600   639   419  133.199   95.47   78.00  1417.66   25.26    3.19   20.67   31.92   96.75   79.06    1.47712   18782.06     1821999.9    1.86349
  2023120606   639   438  144.845  105.36   78.47  1438.20   24.74    3.01   19.38   31.89  102.38   79.06    1.38982   16976.46     1854408.2    1.75335
  2023120612   639   385  134.805  119.66   78.34  1439.37   23.83    2.33   19.13   28.42  108.00   79.06    0.63956    7476.66     1517466.5    0.80685
